sentimen,Tweet
1,Alhamdulilah.semoga selalu dalam keridhoan dan keberkahan alloh SWT.Amiiin
1,Ya Alloh ya rob..Yang maha Pangasih dan Maha Penyayang Ampunilah Orang yang berbicaranya tidak Pas  Berikanlah Taopek dan Hadayahmu Kami Kami sedang di beri Ujian darimu. Yarob semoga Hambamu ini tidak termasuk Orang Munafik Aamiin   
1,Semoga semuanya pemerintah sehat baik dan kami sehat baik juga amiin
2,semoga kebohongan ini cepat berlalu
2,"Semoga kebodohan n kebohongan ini segera berakhir,. aamiin.."
2,Covid konspirasi pemerintah & dokter Rs..Pemerintah otoriterr ..menutup usaha & membuat rakyat sengsara selama ini ..Lihat negarA CINA ..RAKYAT NYA SUDAH BEBASS BERAKTIFITAS...APAKAH PEMERINTAH INDONESIA TIDAK MALU MASI MENIPU RAKYAT BERKONSPIRASI VIRUS COVID .dlll...!!!!
1,Kekayaan TERBESAR Di Dunia Adalah Saat Kita Memiliki ?KESEHATAN?Semoga Kalian & Keluarga Senantiasa SEHAT Sllu?Aamiin Yg Terhormat PARA MEDIS PAHLAWAN KE MANUSIAAN Dan RELAWAN Covid ?Terimah Kasih Atas PERJUANGAN NYA UTK RAKYAT DAN NEGARA      Semoga Sllu Dalam LINDUNGAN ALLAH?Aamiin ????? #RA ????? ? I   INDONESIA ?
1,Hanya Allah maha mengetahui segala sesuatu yang terjadi di dunia ini aamiin     
2,Saya yakin kalau saja dokter dan perawat yang menangani pasien2 covid terbuka hati nurani nya mau jujur atas apa yang sebenarnya terjadi. Mengatakan pada semua orang kebenaran akan kebohongan pandemi ini tak akan ada korban yang dijadikan tumbal covid demi insentive.Saya percaya masih banyak dokter dan perawat yang punya nurani demi kepentingan bangsa agar pandemi ini selesai dan tidak dijadikan lahan bisnis demi kepentingan segelintir orang yang mengeruk untung dari situasi ini. Bukankah banyak juga dokter dan perawat yang menjadi tumbal covid? Rakyat pun menjadi korban tak sadarkah kalian betapa rakyat sudah tak berdaya? Ekonomi sulit banyak orang2 sakit yang semakin parah sakitnya karena takutnya ke rumah sakit akan vonis covid. Anak2 tak sekolah biar bodoh majelis2 ilmu ditutup tempat2 ibadah sepi sehingga orang2 kehilangan nilai spiritualnya. Orang saling curiga menjadi pembawa virus padahal covid tak seberbahaya yang digembor2kan media. Saya saksi seperti apa diruang isolasi dan berani bicara atas nama kebenaran. Pasien di ruang isolasi harus berjuang sendiri kalau gak bisa apa2 gak ada yg bantu ganti pamper pun 1 sehari semalam besoknya baru diganti ya stres lah orang sakit gak bisa makan sendiri dibiarkan ya makin parahlah yg sakit. Seakan2 dibiarkan mati konyol oleh covid padahal ada pembiaran diruang isolasi biar pasien mati karena sudah putus harapan. Yang suspect covid kalau meninggal udah pasti dituduh kena covid. Masuk UGD kalau ada gejala langsung jadi suspect. Diruang isolasi UGD disatukan sm suspect lain padahal swab nya kan ada jadwal dan hasilnya bisa berhari hari. Ya bisa tertular dari pasien lain kalau penangannya seperti itu kalau benar covid sangat menular. Artinya ada kesengajaan pihak rumah sakit untuk dijadikan alasan bahwa pasien harus isolasi sekalipun hasil swabnya belum keluar. Keluarga pasien harus menyetujui surat penangan covid sebagai procedure jika mau ditangani kalau tidak pihak rumah sakit mengabaikan pasien. Jelas ini pemaksaan Entah berapa banyak orang2 sakit yang memilih dirumah saja sampai akhirnya meninggal entah berapa banyak orang2 kritis yang memilih kembali ke rumah karena Penjajahan luar biasa yang tidak bisa dilawan dengan alasan virus sangat menular mematikan hingga dijadikan pandemi yang katanya terjadi diseluruh penjuru dunia. Padahal faktanya pandemi ini kebohongan luar biasa
1,semoga cepet kelar ya...cepet masuk sekolah kuliah jaga sehat selalu..
1,sabar dan terus smangat demi indonesia
2,Pemerintah tdk perlu menyerah dgn membuang anggaran tuk membeli vaksin & mengharuskan rakyat divaksinasi dgn vaksin dari negara asal covid-19. Masih banyak rakyat berjuang melawannya & yg tdk mau divaksin dgn vaksin negara asal covid itulah pejuang sesungguhnya & pahlawan sejati zaman ini.
2,pusing yg di bahas covid .. tetapi Rakyat sedang sekarat mmperjuangkan isi perut yg di cari tiap Hari begitu berat bagi mereka mencari nya se olah karna si covid lah pertnyaAn ya drmna awal virus ada? dan mengapa kita yg terkena imbasnya? jika toh ada kelaparan lah yg lebih pertama membunuh nya.. knpa krna bisa mati klpararan pikiran mereka tak karuan cari sini cari sana mminjam dan tak tau kpn bisa mmbayarnya  mungkin bagi mereka yg masih bisa bertaham jgn sama kan kmmpuAn nya
2,Karmu dwe.kangg.datane bok tambai bok kurangi .koe seng atur.wonk ancen .perbulan.koe ntok gaji.rakyate Kla Paran lah.kudnan panasen .Jeh lebaran ape ktmu.anak anae Jeh bok larang .lah vaksin kui gunane kgo opooooooo.rak Ono paedahe.isine ngro kean utanggg. Pembangunan okeh rakyate sengsoro prcma .
1,Saya Lansia ingin bertanya apakah VAKSIN utk LANSIA di kota Bitung ( SULUT) belum ada ? sebab saya tau bhw suntikan Vaksin for Lansia hrs jalan n tlg apakah kami rakyat di Bitung khs Lansia kapan itu bisa berlaku n klu ada kami hrs kemana sebab sampai saat ini saya sdh didaftarkan oleh sdr saya dr Elizabeth Bogar n sampai saat ini blm di panggil ingin saya ketahui ada apa ini???? Makasih atas perhatian dari dinas yg bersangkutan di kota Bitung !!!!
2,Masuk sekolah di larang tpi anak 2 bebas bermain Alhamdulillah pada sehat.karna yg menentukan hidup mati manusia itu Allah bukan Corona
2,Hari gini masih Percaya ada Virus Corona Andaikan Virus Corona itu berbahaya Mungkin kita semua sdah Mati Masa inkubasi 14 Hari sedangkan kita sdah berhadapan dan berinteraksi dgan semua orang kurang lebih 1 Tahun tanpa APD tanpa jaga Jarak tapi sampai saat ini semuanya 
2,Ahhhhh basi sudah  saya setiap hari bekerja di lapangan dan banyak berkumpul bahkan tak jarang saya saling berjabat tangan dengan orang orang  tapi alhamdulillah dari hari pertama corona masuk sampai hari ini saya masih sehat wal'afiat  berarti terbukti kalau corona itu gak ada
1,"Kenapa Lansia begitu sedikit Ya,.. mungkin Harus jemput bola,. Dan saatnya petugas kelurahan dilibatkan dalam program agar hasilnya maksimal semangat buat tim Covit19 dan petugas kesehatan tugas mu masih panjang..    "
2,Kalo bner Corona masih ada kenapa mall mal gede tetep slalu di buka tempat wisata di buka dan kenapa sekolah buat anak anak kita belajar harus di liburin dan malah sekolah harus di s'o dan mdik lebaran tidak di perbolehkan kn hidup dan mati manusia tetep aja yg nentuin MH yg di atas bukan karena corona
2,Heran dngan negri ku tercinta..kasus covid????Positif berkurang..yg sembuh juga berkurang...seakan2 sudah di atur angka2 nya.   
1,Kementerian Kesehatan RI Yth. ini vaksinasi gimana ya? Di lapangan banyak sekali ditawarkan kepada lansia tapi dari lansia nya sendiri banyak yang tak bersedia vaksin d masing2 RT nya dgn alasan2 pribadinya padahal sudah dibuka jadwal mendaftar di ruang publik resmi spt rumah ibadah dan RS. Ehhh yang datang cuman sedikit. Harusnya dengan demikian diberikan lah kepada orang2 yang memang mau dan sadar Vaksin biarpun bukan lansia untuk menjadi contoh dan proses yang lancar daripada vaksin itu sendiri karena walau bukan lansia anak2 muda ataupun org2 yang sadar mau vaksin kan bisa membawa virus tsb.Nah faktanya di lapangan vaksin2 juga diberikan kepada keluarga2 yang tidak juga lansia spt keluarga pemuka agama ataupun keluarga mungkin di pemerintahan ataupun organisasi di masyarakat umum. Jadi tidak tepat sasaran sebenarnya yang harus di suntik lansia atau apa? Banyak juga BUMN yang bersedia mau disuntik tapi tidak dapat seperti perbankan padahal mereka melayani banyak sekali nasabah yang non stop ntah dari mana datangnya. Dari BUMN dulu lah diberikan yang bersedia...kesian rekan2 yang kerja penuh was2 padahal ketemu dengan orang2 trus.Setidaknya dengan demikian akan lebih cepat memutus mata rantai covid daripada dipaksakan bagi yang tidak bersedia di vaksin dan obat vaksin tsb nambah sehari menuju 
2,Semua pnyakit ada obat ny. Umur pun udh tentukan oleh takdir. Mskipun kena corona klw d ksih umur pnjang y sembuh. Gtu jg sblik ny mskipun gk kena corona klw d ksih umur pendek.. tnpa corona pun akn mampus.....
1,Daerah kmi pak blm ada datang ya vaksin di Sumatera Utara (belawan 1) kapan dtng ya pak biar aman kmi yg di Belawan ini.lw udh ada vaksin kmu bangga pak.dri saya pak warga negara Sumatera Utara pak anggota PDIP nama saya jasmintro.sinaga
2,KASIHAN yg fisiknya ngk kuat. Soalnya vaksin kita ngk tau seberapa kuat dosisnya
2,Ah kitamah buruh sehari2 tetep ngilu walaupun jauh dari protokol apalagi prokontol mungkin Corona takut sama kami para buruh 
1,Kenapa progress vaksinasi kita lambat sekali ya. Ada yg harus diperbaiki nampaknya
1,Apakah vaksinnya masih terbatas .?? Knp tidak segera di vaksin sebagian besar org ...
2,Artis artis udah.. Yang gelandangan kapan bukankah mereka warga negara yang keliling kota juga
1,Apakah ada vaksinasi kunjungan ke RT/RW
1,Rakyat kaya kita mah gak tau di vaksin ya kpan x
2,Saya rasa data nya gak akurat. Karna ada yang sudah sampai 2 x vaksin sementara ada yang belum pernah sekali pun di vaksin.
2,serem ah sutik vaksin bknya sht jadi pusing muntah2 bdn terasa sesak nafas.. apa krna gk ada penyakit di sutik..
2,Lahhh terus sing nggo wong biasa...kuli2 ..buruh...wong ora duwe ....kapan jatahe......apa Gon tuku vaksin dewek2 yah.....
0,Kapan ea negara ini bisa kayak jamanku biyen klo bsa kyak itu enak rakyat gk bingung dn gk resah kyak sekarang ini
1,Halo kapan konser vaksin. Ya. Karnaval vaksin sudah sukses di Makassar? Mereka berdesakan desakkan.
2,Ojo Corona ae to wong sing pertama enek virus e wes gak mbahas kok Remasaku Indonesia tok sing Ra kelongÂ² Wuhan Cina wes adem tentram kok
1,virus membawa Energi Positif juga Negatif sebagian masyarakat menjalani dgn Hati yg penuh Amarah sebagian menjalani dgn Hati yg Ikhlas terkadang tindakan berlebih lebihan justru menimbulkan polemik juga konflik..Masyarakat akan semakin tertekan dgn situasi dan kondisi yg semakin memburuk Negaratetangga spt malaysia.brunai .singapura.thailand dll sptnya mereka menutup diri
2,Menghambat ekonomi rakyat miskin. Yg nganggur tambah banyak. Yang kerja susah kejar omset. Banyak yg kelaparan. Cuma bisa makan nasi sama mi instan saja. Bansos di korupsi dan hanya 2x dapat bansos (itu pun yg dapat) lah yang engga lbh kasian lgi.
1,Sepertinya belum merata Karna di Indragiri pasir penyu Riau Sama sekali belum Ada vaksin
1,Ya ttep mengucapkan terima kasih. Tp dr targetnya kok prlaksanaannya sedikit bgt ya?
1,Vaksinasi untuk masarakat umum sedang berjalan â€¦ Sasaranya random atau yg punya kecenderungan rentan
2,Dari pada ngejar target lansia terdaftar harus di vaksin sekian orang mendingan vaksin saja dulu orang2 yg sudah terdaftar. Kalo ngejar lansia terus gak bakalan selesai2. Tujuan vaksinasi kan untuk kekebalan kelompok atau herd imunity semakin byk org di vaksin semakin cepat herd imunity terbentuk ekonomi cepat pulih. Bebaskan saja masyarakat umum yg mau ikut vaksin segera di vaksin gak usah dikelompok2an lagi krn gak akan selesai2.
2,Maaf tadi di berita saya liat ada beberapa kasus org yang sudh di vaksin astra katanya ada reaksi mual dan musing. Terus dari pihak kesehatan itu bilang kalo itu efek samping biasa. Tapi kenapa di stop sementara?? Ada apa? Kalo aman kenapa gak di teruskan?? Klo di stop apa mau di uji lagi? Apa sebelumnya gak di uji? Kan di negara lain juga udah di stop karena katanya bisa menyebabkan gumpalan darah
1,Ttap semangat para medis. Di luar sana masih byak yg mendukung mu ABAI kan saja yg bersuara sumbang  JADI kan itu penyemangat dlm tugas demi NKRI JGN perna menyerah selama hidup dlm kebenaran terkecuali Allah merubah nya. SMG pendemi ini cpt berllu AGAR semua warga negara dpt braktifitas lagi Aamiinn  SLM sehat peduli semua because of ALLAH   Sehat INDONESIA KU  Sehat all Country
1,"Saya mah nunggu dpt giliran vaksin sinovac yg gratis aja. Mati hidup di tangan Tuhan. Yg jelas ngikutin aja aturan pemerintah.Jalankan protokol kesehatan jalani hidup sehat klo dpt jatah vaksin gratis ya alhamdulilah. Klo gk kebagian ya gpp lebih utama para nakes dan petugas publik lainnya. Smoga seluruh rakyat sehat semua,semoga tidk bertambah lagi pasien covid19.Smoga pandemi segera berlalu."
1,"Apapun yg Tim medis lakukan sampai saat ini kami berterima kasih..Tapi alangkah baiknya Pemerintah juga lebih selektif lagi.. adanya vaksin ini,kalau bukan karena pemerintah,gak mungkin ada.. tapi lebih baik dikaji dulu,se efektif apa si vuksin ini untuk mencegah covid..percuma kan,buang2 duit,utang membengkak,tapi belum tau efektif gaknya..coba di liat di negara2 luar mereka banyak yg gak pake vuksin,tapi bisa move on.. Indonesia kapan move on dari vuksin dan pindah ke konsumsi rempah2 asli indonesia??manfaatin sumberdaya yang ada,karena Indonesia itu kaya obat herbal..   Aku Bangga Tanah Airku.."
1,Marilah kita dukung dan sukseskan #VaksinasiNasional ikhtiar bangsa ini melawan corona virus disease 19 serta tetap mematuhi protokol kesehatan yang ada yaitu 3m memakai masker mencuci tangan menjaga jarak serta mengurangi mobilitas dan menjauhi kerumunan demi menekan penularan dari orang ke orang sayangi diri dan keluarga serta sekitar kita
1,Kementerian Kesehatan RI mau tanya knp anak saya yg kerja di daerah Dejabotabek sdh terdaftar tuk vaksin ketika datang ke puskesmas terdekat di tgl yg sdh ditentukan ditolak dgn alasan bukan KTP Dejabotabek jd hrs kpn anakku di vaksin? Kasian sj yg lain sdh di vaksin tp anakku blm
1,Kemana jika ingin cek sertivikat vaksin yg kedua ..sudah satu blm keluar
1,Kok nenek saya dan tetangga saya yang sudah lansia tidak di vaksin yah? Apakah yang di vaksin harus daftar online? Trus buat yang tidak mengerti cara daftarnya gimana apakah trus tidak di vaksin?
2,Sebenarnya apakah Covid ini masih ada ya? Soalnya di daerah saya kehidupan sudah sangat normal. Berasa sudah tidak ada Covid.
1,Sy mau tanya ni Apa hubungn antara tenggorokan dan virus corona Karna sy bilng klo vaksin ada yng di tusuk di hidung Llu kta di suntik lgi
2,belum pernah lihat tuh kasus korban covid di indo yang jatuh bergelimpangan kaya di wuhan  bisnis farmasi cuk  
2,Divaksi atau nggk divaksin endingnya juga tetep aja ke liang lahat udah lah nggk usah takut ini itu apa lah segala macem tektekbengek semua udah ada yang ngatur kok..
1,Alhamdulillah kami sudah divaksin..terima kash pemerintah..telah peduli dgn rakyatnya ..berusaha ikhtiar diwajibkan..masalh mati urusan TUHAN
2,Lebih baik tak usah divaksin karna memang semua rakyat sdh pada sehat.....!!!urusan mati sakit walau dihalang halangi seribu lapis bajapun' kita manusia takkan bisa mencegahnya
2,Dari awal ada y corona saya tdk pake masker dan saya prcaya hidup mati saya di tangan allah bkn si cocorono gak jelas ituh...
2,Saya tidak mau di vaksin karena saya takut jarum tapi disisi lain saya tidak punya uang untuk bayar denda dan disisi lain ada saya tidak mau di hukum karena ada orang yang harus saya bahagia kan         
2,saya tidak mau di vaksin. itu hanya bisnis anda
1,Virus apa pun sangat berbahaya bagi yang mempunyai riwayat hidup yang sudah sakit - sakitan terutama yang usianya sudah lanjut. Kalau anak sekolah mah masih sehat -sehatnya imunnya masih bisa di bilang sondesip kontak dengan virus apapun masih bisa sembuh dengan hanya makan mie ayam bahkan virus yang pernah menginfeksinya bisa jadi tameng untuk virusnya nantinya..He...sudah ku bilang.!!..belum boleh masuk sekolah.!!!.....kok malah pagi - pagi pakai seragam sekolah...ayo cek sana sudah ada tugas mainan apa di hp kamu.?
1,"Apapun alasannya kita ihktiar untuk mencegah' dan mencegah itu lbh baik daripada mengobatiii,?bgitu kawan"
1,"Guru guru di Labuhanbatu belum dapat vaksin,semoga lebih cepat."
1,Si A umur 47 riwayat penyakit jantung 2016 bisa vaksin. Si B umur 50 riwayat penyakit jantung 2007 gagal vaksin
1,Berpikir positif Ikuti protokol sayangi diri anda dan kelurga serta orang sekitar anda   Perbanyak sabar dan berdo'a semoga pandemi ini cepat berakhir Agar semua warga negara dapat bertrafitas lagi Aamiinn   Buat para medis PAHLAWAN KE MANUSIAAN terimah kasih atas perjuangan kerja keras dan pengabdian nya yg tak kenal lelah utk orang banyak May Allah always blessig you Aamiinn        
1,Saya sebagai masyarakat kecil jga pingin di faksin tpi gi mana caranya takutnya di suruh bayar
1,Blm sampai ketempatq.. Aq pingin cepat vaksin.. Terus difoto dan diupload diFB
1,trima kasih utk pemerintah atas vaksin covid 19
2,Covid 19 klo hny maksud dan 7 an untk menakut nakuti manusia mngkin semua kita yg ad di nkri inigk bisa ber activitas..berbicara covid yg ad skrg...pd hal klo kita sadari berapa ribu virus dan kuman yg tumbuh di dlm bdan kita...al hasil tohk kita masih ttap aja sehat..knp krn allah masih memberikan kesempatan hidup untuk...kita..sebelum adax covid..sdah ada kuman dan bakteri bhkan virus yg sdah tumbuh berkembang di tubuh kita..tinggal saja menunggu waktu....jdi buat saya yg ginian lumrah dan usang...masalah covid...siapa takut..???.. cuuuiii...!!!...
1,"Bagaimana nasib rakyat biasa pak Mentri/pak presiden?kapan giliran kami pak,kami tak bisa pergi kerja klo tak dpt vaksin,kami mau dong bapak."
2,Saya takut di vaksin
1,"Info vansin covid di kota Nganjuk,Jawa timur"
2,Gk perlu x vaksin mcam ayam aja mnusia sekarang di buat pesiden  harus di vaksin2..presiden corona tu
2,Covid 19 adalah pembodohan masal ... Pemerintah uji coba 5 tahun saja tuk melupakan copid 19 .lupakan tentang kematian karna copid .dan sesungguh ny banyak kematian tanpa copid yg d copidkan oleh rumasakit .insaaloh indonesia bangkit ekonomi normal semua kembali seperti semula ...
